booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,meal_plan_1,meal_plan_2,no_meal_plan,required_car_parking_space,room_type_1,room_type_2,room_type_3,room_type_4,room_type_5,room_type_6,lead_time,arrival_year,arrival_month,arrival_day,Aviation,Complementary,Corporate,Offline,Online,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,canceled
INN20746,1,0,0,2,1,0,0,0,1,0,0,0,0,0,3,2018,6,10,0,0,0,1,0,0,0,0,120,0,0
INN20770,2,0,2,7,1,0,0,0,1,0,0,0,0,0,17,2018,6,30,0,0,0,0,1,0,0,0,151,2,0
INN20776,2,0,2,3,0,0,0,0,0,0,0,1,0,0,79,2018,9,15,0,0,0,0,1,0,0,0,183.6,1,1
INN20828,2,0,0,1,0,0,1,0,1,0,0,0,0,0,9,2017,12,18,0,0,0,0,1,0,0,0,85,1,0
INN20844,2,0,2,2,1,0,0,0,1,0,0,0,0,0,83,2018,5,1,0,0,0,1,0,0,0,0,75,0,0
INN20845,1,0,0,1,1,0,0,0,1,0,0,0,0,0,22,2017,9,18,0,0,0,0,1,0,0,0,114,0,0
INN20862,2,0,2,0,1,0,0,0,1,0,0,0,0,0,31,2018,2,7,0,0,0,0,1,0,0,0,78.3,0,1
INN20867,2,0,2,1,1,0,0,0,1,0,0,0,0,0,81,2018,7,16,0,0,0,1,0,0,0,0,96,0,0
INN20873,2,0,2,1,1,0,0,0,1,0,0,0,0,0,306,2018,8,14,0,0,0,0,1,0,0,0,104.4,3,0
INN20888,2,0,2,4,1,0,0,0,0,0,0,1,0,0,99,2018,4,10,0,0,0,0,1,0,0,0,93.78,1,1
INN20893,2,1,0,2,1,0,0,0,1,0,0,0,0,0,40,2018,9,27,0,0,0,0,1,0,0,0,136.89,1,1
INN20904,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4,2017,9,14,0,0,0,0,1,0,0,0,120,3,0
INN20913,2,0,2,2,1,0,0,0,1,0,0,0,0,0,81,2018,3,25,0,0,0,1,0,0,0,0,65,0,1
INN20915,2,0,0,4,0,0,1,0,1,0,0,0,0,0,31,2018,8,30,0,0,0,0,1,0,0,0,99,0,1
INN20922,2,0,0,2,0,0,1,0,1,0,0,0,0,0,58,2017,10,30,0,0,0,0,1,0,0,0,66.53,1,0
INN20928,2,0,2,6,1,0,0,0,1,0,0,0,0,0,106,2018,7,8,0,0,0,1,0,0,0,0,72.25,2,0
INN20931,2,0,2,1,1,0,0,0,1,0,0,0,0,0,109,2018,7,9,0,0,0,0,1,0,0,0,114.3,0,0
INN20992,2,0,0,3,1,0,0,0,0,0,0,1,0,0,184,2018,10,4,0,0,0,0,1,0,0,0,122.4,0,1
INN20994,2,0,2,3,1,0,0,0,1,0,0,0,0,0,13,2017,9,20,0,0,0,0,1,0,0,0,111.6,1,0
INN20998,2,0,2,4,1,0,0,0,1,0,0,0,0,0,173,2017,10,15,0,0,0,0,1,0,0,0,89.25,0,1
INN21013,1,0,0,2,0,0,0,0,1,0,0,0,0,0,102,2017,10,16,0,0,0,1,0,0,0,0,87,0,0
INN21021,2,0,1,2,1,0,0,0,1,0,0,0,0,0,162,2018,7,1,0,0,0,0,1,0,0,0,96.3,0,1
INN21035,2,0,0,2,0,0,1,0,1,0,0,0,0,0,71,2018,11,10,0,0,0,0,1,0,0,0,145,1,0
INN21044,2,0,2,1,1,0,0,0,0,0,0,1,0,0,34,2017,11,1,0,0,0,1,0,0,0,0,60,0,0
INN21045,2,0,2,2,1,0,0,0,0,1,0,0,0,0,256,2018,8,7,0,0,0,0,1,0,0,0,96.25,1,0
INN21052,2,0,0,4,1,0,0,1,1,0,0,0,0,0,78,2018,7,12,0,0,0,0,1,0,0,0,114.3,2,0
INN21096,1,0,0,3,1,0,0,0,1,0,0,0,0,0,7,2017,12,29,0,0,0,1,0,0,0,0,65,0,0
INN21097,2,0,0,2,1,0,0,0,1,0,0,0,0,0,27,2017,9,30,0,0,0,1,0,0,0,0,108,0,0
INN21106,2,0,2,0,1,0,0,0,1,0,0,0,0,0,146,2018,4,24,0,0,0,1,0,0,0,0,95,0,1
INN21111,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2018,10,6,0,0,0,0,1,0,0,0,108.04,0,0
INN21113,2,0,0,1,1,0,0,0,1,0,0,0,0,0,33,2018,11,26,0,0,0,0,1,0,0,0,113,1,0
INN21114,2,0,0,1,1,0,0,0,1,0,0,0,0,0,15,2018,12,27,0,0,0,1,0,0,0,0,65,0,0
INN21117,3,0,1,2,1,0,0,0,0,0,0,1,0,0,143,2018,7,4,0,0,0,0,1,0,0,0,137.7,1,1
INN21149,2,0,0,3,1,0,0,0,1,0,0,0,0,0,113,2018,7,12,0,0,0,0,1,0,0,0,105.3,1,0
INN21202,2,0,2,3,0,0,0,0,0,0,0,1,0,0,55,2018,5,6,0,0,0,0,1,0,0,0,164.9,1,0
INN21203,1,0,0,2,1,0,0,0,1,0,0,0,0,0,32,2017,11,20,0,0,0,1,0,0,0,0,73,0,0
INN21236,3,0,2,3,1,0,0,0,1,0,0,0,0,0,111,2018,5,29,0,0,0,1,0,0,0,0,105,2,0
INN21237,2,1,0,1,1,0,0,0,1,0,0,0,0,0,7,2018,3,30,0,0,0,0,1,0,0,0,119,0,0
INN21253,2,0,0,3,1,0,0,0,1,0,0,0,0,0,213,2018,12,27,0,0,0,0,1,0,0,0,78.3,0,0
INN21262,1,0,0,1,1,0,0,0,1,0,0,0,0,0,4,2018,2,19,0,0,1,0,0,0,0,0,81,0,0
INN21266,2,0,1,3,1,0,0,0,1,0,0,0,0,0,36,2017,12,24,0,0,0,0,1,0,0,0,58.92,0,0
INN21285,2,0,0,2,1,0,0,0,1,0,0,0,0,0,53,2018,6,21,0,0,0,0,1,0,0,0,109.1,0,0
INN21290,2,0,0,2,1,0,0,0,0,0,0,1,0,0,5,2018,6,7,0,0,0,0,1,0,0,0,146,1,0
INN21291,2,0,1,1,1,0,0,0,1,0,0,0,0,0,28,2018,4,16,0,0,0,0,1,0,0,0,114,1,0
INN21305,2,0,1,4,1,0,0,0,1,0,0,0,0,0,275,2018,10,5,0,0,0,1,0,0,0,0,90,0,1
INN21316,1,0,2,2,1,0,0,0,1,0,0,0,0,0,162,2018,10,14,0,0,0,1,0,0,0,0,115,0,1
INN21327,2,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2017,9,30,0,0,0,1,0,1,1,0,102.6,0,0
INN21329,2,0,0,4,1,0,0,0,1,0,0,0,0,0,76,2018,7,13,0,0,0,1,0,0,0,0,79.56,0,0
INN21333,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,2018,11,29,0,0,1,0,0,1,1,4,67,1,0
INN21336,2,0,0,4,1,0,0,0,0,0,0,1,0,0,63,2017,12,30,0,0,0,0,1,0,0,0,115.5,1,0
INN21349,2,0,0,2,1,0,0,0,1,0,0,0,0,0,308,2018,11,25,0,0,0,1,0,0,0,0,52,0,1
INN21369,2,0,0,2,1,0,0,0,1,0,0,0,0,0,55,2018,2,26,0,0,0,0,1,0,0,0,80.3,0,0
INN21376,2,0,2,3,1,0,0,0,1,0,0,0,0,0,109,2017,8,9,0,0,0,0,1,0,0,0,76.5,1,0
INN21398,2,0,0,1,1,0,0,0,0,0,0,1,0,0,91,2018,3,18,0,0,0,1,0,0,0,0,70,0,1
INN21414,2,0,1,2,1,0,0,0,0,0,0,1,0,0,7,2017,10,9,0,0,0,0,1,0,0,0,161.33,2,0
INN21415,3,0,1,2,1,0,0,0,0,0,0,1,0,0,103,2018,12,19,0,0,0,0,1,0,0,0,140,1,1
INN21433,0,2,0,3,1,0,0,0,0,1,0,0,0,0,104,2017,8,11,0,0,0,0,1,0,0,0,6,2,0
INN21444,2,0,0,4,0,0,0,0,1,0,0,0,0,0,296,2018,9,21,0,0,0,1,0,0,0,0,117,1,1
INN21453,2,0,0,1,0,0,1,0,1,0,0,0,0,0,28,2018,4,12,0,0,0,0,1,0,0,0,80.85,1,0
INN21456,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2017,8,19,0,0,0,0,1,0,0,0,106,2,0
INN21463,2,0,0,3,1,0,0,0,0,0,0,1,0,0,75,2018,3,24,0,0,0,0,1,0,0,0,114.3,1,0
INN21485,2,0,0,4,1,0,0,0,0,0,0,1,0,0,113,2018,5,25,0,0,0,0,1,0,0,0,132.6,0,1
INN21487,2,0,1,2,1,0,0,0,1,0,0,0,0,0,27,2018,5,9,0,0,0,1,0,0,0,0,95,0,0
INN21488,3,0,2,4,1,0,0,0,0,0,0,1,0,0,111,2018,8,14,0,0,0,0,1,0,0,0,150.3,0,1
INN21493,3,0,2,5,1,0,0,0,0,0,0,1,0,0,125,2018,7,31,0,0,0,0,1,0,0,0,140.27,0,0
INN21494,2,0,2,3,1,0,0,0,1,0,0,0,0,0,20,2018,5,29,0,0,0,0,1,0,0,0,110.15,1,0
INN21504,2,0,0,2,1,0,0,0,0,1,0,0,0,0,188,2018,7,7,0,0,0,0,1,0,0,0,86.75,1,1
INN21507,2,0,1,4,1,0,0,0,1,0,0,0,0,0,134,2018,5,9,0,0,0,0,1,0,0,0,76.58,1,0
INN21521,2,0,0,4,1,0,0,0,1,0,0,0,0,0,76,2018,12,7,0,0,0,0,1,0,0,0,88.4,2,0
INN21531,2,0,1,3,1,0,0,0,1,0,0,0,0,0,129,2018,10,24,0,0,0,1,0,0,0,0,80.75,0,0
INN21552,2,0,2,5,1,0,0,0,1,0,0,0,0,0,116,2018,6,16,0,0,0,0,1,0,0,0,117.06,2,0
INN21564,2,1,2,2,1,0,0,0,1,0,0,0,0,0,37,2018,7,2,0,0,0,0,1,0,0,0,146.7,1,0
INN21584,1,0,2,1,0,0,0,0,1,0,0,0,0,0,122,2018,3,27,0,0,0,1,0,0,0,0,86,0,0
INN21598,2,0,0,2,0,0,1,0,1,0,0,0,0,0,16,2018,9,27,0,0,0,0,1,0,0,0,129,1,0
INN21608,3,0,1,2,1,0,0,0,0,0,0,1,0,0,103,2018,7,8,0,0,0,0,1,0,0,0,146.7,0,1
INN21619,2,0,1,2,1,0,0,0,0,0,0,1,0,0,12,2018,4,11,0,0,0,0,1,0,0,0,136,1,0
INN21631,1,0,1,2,1,0,0,0,1,0,0,0,0,0,31,2017,10,5,0,0,0,0,1,0,0,0,85.5,2,0
INN21653,1,0,1,2,1,0,0,0,1,0,0,0,0,0,118,2018,6,6,0,0,0,1,0,0,0,0,110,0,0
INN21655,1,1,1,2,1,0,0,0,1,0,0,0,0,0,6,2017,9,14,0,0,0,0,1,0,0,0,109,2,0
INN21658,2,0,0,5,0,0,1,0,1,0,0,0,0,0,225,2018,12,27,0,0,0,0,1,0,0,0,70.55,3,0
INN21665,1,0,0,2,0,0,0,0,1,0,0,0,0,0,102,2017,10,16,0,0,0,1,0,0,0,0,87,0,0
INN21678,2,1,0,2,0,0,0,0,0,0,0,1,0,0,4,2018,3,11,0,0,0,0,1,0,0,0,183.5,2,0
INN21699,2,0,0,1,1,0,0,0,1,0,0,0,0,0,8,2018,2,19,0,0,1,0,0,0,0,0,91,0,0
INN21709,2,0,2,1,1,0,0,0,0,0,0,1,0,0,24,2018,2,27,0,0,0,1,0,0,0,0,48.67,0,0
INN21714,3,0,0,2,1,0,0,0,0,0,0,1,0,0,204,2018,10,7,0,0,0,0,1,0,0,0,141.3,0,1
INN21718,1,0,0,2,0,0,0,0,1,0,0,0,0,0,11,2018,10,4,0,1,0,0,0,1,1,0,0,0,0
INN21749,1,2,2,2,1,0,0,0,0,0,0,0,0,1,20,2018,9,18,0,0,0,0,1,0,0,0,231.5,0,1
INN21758,1,0,1,1,1,0,0,0,1,0,0,0,0,0,6,2017,10,26,0,0,1,0,0,1,0,2,65,0,0
INN21770,2,0,1,0,0,0,1,0,1,0,0,0,0,0,165,2018,7,10,0,0,0,0,1,0,0,0,103.5,1,1
INN21831,1,0,0,2,1,0,0,0,1,0,0,0,0,0,58,2018,6,22,0,0,0,0,1,0,0,0,94.5,1,0
INN21833,2,0,0,4,1,0,0,0,1,0,0,0,0,0,66,2018,11,2,0,0,0,0,1,0,0,0,93.6,2,0
INN21866,3,0,0,2,1,0,0,0,0,0,0,1,0,0,130,2018,6,9,0,0,0,0,1,0,0,0,159.3,0,1
INN21868,2,0,2,0,1,0,0,0,1,0,0,0,0,0,77,2018,10,30,0,0,0,0,1,0,0,0,99.9,1,0
INN21874,1,0,0,4,1,0,0,0,1,0,0,0,0,0,24,2018,5,11,0,0,0,0,1,0,0,0,135,0,0
INN21877,2,1,2,2,1,0,0,0,1,0,0,0,0,0,1,2017,12,5,0,0,0,1,0,0,0,0,72,1,0
INN21883,2,0,1,4,1,0,0,0,0,0,0,1,0,0,81,2018,3,23,0,0,0,0,1,0,0,0,97.75,1,1
INN21884,1,0,0,2,1,0,0,0,1,0,0,0,0,0,6,2018,11,23,0,0,0,1,0,0,0,0,75,0,0
INN21895,2,0,2,1,1,0,0,0,0,1,0,0,0,0,320,2018,8,20,0,0,0,0,1,0,0,0,94.95,1,0
INN21900,2,0,2,5,1,0,0,0,1,0,0,0,0,0,194,2018,10,22,0,0,0,0,1,0,0,0,96.3,0,1
INN21910,2,0,2,1,1,0,0,0,1,0,0,0,0,0,104,2018,8,21,0,0,0,0,1,0,0,0,119.7,0,0
INN21930,1,0,0,4,1,0,0,0,0,0,0,1,0,0,48,2018,8,24,0,0,0,0,1,0,0,0,149.4,1,0
INN21937,2,0,2,2,1,0,0,1,1,0,0,0,0,0,3,2018,4,2,0,0,0,0,1,0,0,0,112.5,1,0
INN21944,2,0,2,4,1,0,0,0,1,0,0,0,0,0,18,2017,10,4,0,0,0,0,1,0,0,0,81.35,0,0
INN21948,2,0,1,3,1,0,0,0,0,0,0,1,0,0,160,2018,9,29,0,0,0,0,1,0,0,0,131.4,1,1
INN21968,2,0,1,2,0,0,1,0,1,0,0,0,0,0,87,2018,4,4,0,0,0,0,1,0,0,0,79.5,1,0
INN21977,2,0,2,2,1,0,0,0,1,0,0,0,0,0,153,2018,7,23,0,0,0,0,1,0,0,0,99.45,1,0
INN21984,2,0,2,2,1,0,0,0,0,1,0,0,0,0,256,2018,8,7,0,0,0,0,1,0,0,0,96.25,1,0
INN21989,1,0,1,2,1,0,0,0,1,0,0,0,0,0,25,2018,10,17,0,0,0,0,1,0,0,0,129,2,0
INN21997,2,0,1,2,1,0,0,0,1,0,0,0,0,0,273,2018,5,13,0,0,0,1,0,0,0,0,95,0,1
INN22007,2,0,1,2,1,0,0,0,1,0,0,0,0,0,224,2017,10,2,0,0,0,1,0,0,0,0,65,0,0
INN22012,2,0,0,2,0,0,0,0,1,0,0,0,0,0,239,2018,6,15,0,0,0,1,0,0,0,0,112.2,0,1
INN22028,2,0,0,3,1,0,0,0,1,0,0,0,0,0,105,2018,10,12,0,0,0,1,0,0,0,0,75,0,1
INN22048,2,0,0,4,1,0,0,0,0,0,0,1,0,0,1,2018,7,6,0,0,0,0,1,0,0,0,168.5,0,0
INN22057,2,0,1,4,1,0,0,0,1,0,0,0,0,0,100,2018,4,25,0,0,0,0,1,0,0,0,92.65,2,0
INN22070,2,0,1,2,1,0,0,0,1,0,0,0,0,0,305,2018,11,4,0,0,0,1,0,0,0,0,89,0,1
INN22073,1,0,1,2,1,0,0,0,1,0,0,0,0,0,159,2018,9,19,0,0,0,1,0,0,0,0,122,0,1
INN22076,2,0,0,1,1,0,0,0,0,0,0,1,0,0,40,2018,10,5,0,0,0,0,1,0,0,0,125.55,0,1
INN22081,1,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2018,6,27,0,1,0,0,0,1,2,5,0,3,0
INN22132,2,0,0,2,0,0,0,0,1,0,0,0,0,0,292,2018,7,21,0,0,0,1,0,0,0,0,115,0,1
INN22143,2,1,0,2,0,0,0,0,1,0,0,0,0,0,78,2018,12,16,0,0,0,1,0,0,0,0,120.49,0,0
INN22200,2,0,0,2,1,0,0,0,1,0,0,0,0,0,11,2017,9,4,0,0,0,0,1,0,0,0,124,2,0
INN22203,3,0,1,2,1,0,0,0,1,0,0,0,0,0,188,2018,10,24,0,0,0,0,1,0,0,0,94.14,1,0
INN22215,1,0,1,0,0,0,1,0,1,0,0,0,0,0,9,2018,4,10,0,0,0,0,1,0,0,0,105,0,0
INN22267,2,2,0,4,1,0,0,0,0,0,0,0,0,1,210,2018,8,2,0,0,0,0,1,0,0,0,167.95,0,1
INN22272,2,0,0,3,1,0,0,0,1,0,0,0,0,0,36,2017,10,6,0,0,0,0,1,0,0,0,94.5,1,0
INN22279,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,2018,3,2,0,0,0,1,0,0,0,0,55,0,0
INN22299,1,0,1,2,1,0,0,0,1,0,0,0,0,0,180,2018,10,10,0,0,0,1,0,0,0,0,120,0,1
INN22304,2,0,1,0,0,0,1,0,1,0,0,0,0,0,44,2018,4,4,0,0,0,0,1,0,0,0,107.1,0,1
INN22322,2,0,1,2,1,0,0,0,1,0,0,0,0,0,177,2018,7,18,0,0,0,0,1,0,0,0,77.03,0,1
INN22358,2,0,0,3,1,0,0,0,0,0,0,1,0,0,149,2018,6,9,0,0,0,0,1,0,0,0,129,0,1
INN22374,2,0,2,5,1,0,0,0,0,1,0,0,0,0,34,2018,1,31,0,0,0,0,1,0,0,0,71.52,0,0
INN22387,3,0,0,4,1,0,0,0,0,0,0,1,0,0,74,2018,7,13,0,0,0,0,1,0,0,0,137.7,3,0
INN22399,2,0,0,4,1,0,0,1,0,0,0,1,0,0,75,2018,3,22,0,0,0,0,1,0,0,0,108.45,0,0
INN22411,2,0,2,1,0,0,0,0,1,0,0,0,0,0,117,2017,8,1,0,0,0,1,0,0,0,0,94.5,0,1
INN22429,2,2,0,2,1,0,0,0,0,0,0,0,0,1,7,2017,8,19,0,0,0,0,1,0,0,0,97,1,0
INN22438,2,0,2,2,1,0,0,0,1,0,0,0,0,0,99,2017,10,30,0,0,0,1,0,0,0,0,65,0,1
INN22450,2,0,0,1,1,0,0,0,1,0,0,0,0,0,116,2018,7,28,0,0,0,0,1,0,0,0,105.3,1,0
INN22471,2,0,1,1,1,0,0,0,0,0,0,1,0,0,38,2018,5,21,0,0,0,0,1,0,0,0,140.4,1,0
INN22473,2,0,2,8,1,0,0,0,0,1,0,0,0,0,302,2018,8,2,0,0,0,0,1,0,0,0,65.6,1,0
INN22481,2,0,0,2,1,0,0,0,1,0,0,0,0,0,245,2018,6,17,0,0,0,1,0,0,0,0,75,0,1
INN22486,1,0,1,0,1,0,0,0,1,0,0,0,0,0,24,2018,9,12,0,0,0,0,1,0,0,0,108,1,0
INN22491,2,0,0,3,1,0,0,0,1,0,0,0,0,0,13,2018,2,18,0,0,0,1,0,0,0,0,87,1,0
INN22504,2,0,1,3,0,0,1,0,1,0,0,0,0,0,20,2018,12,22,0,0,0,0,1,0,0,0,74.8,1,0
INN22509,2,0,0,2,0,0,1,0,1,0,0,0,0,0,192,2018,8,3,0,0,0,0,1,0,0,0,94.5,0,1
INN22516,2,0,0,2,1,0,0,0,1,0,0,0,0,0,32,2018,11,11,0,0,0,0,1,0,0,0,130,1,0
INN22536,2,0,1,1,1,0,0,0,1,0,0,0,0,0,89,2018,10,10,0,0,0,0,1,0,0,0,118.8,1,1
INN22544,2,0,1,2,1,0,0,0,1,0,0,0,0,0,66,2017,10,9,0,0,0,1,0,0,0,0,75,0,1
INN22550,2,0,0,2,1,0,0,0,1,0,0,0,0,0,11,2018,6,17,0,0,0,0,1,0,0,0,141,1,1
INN22574,3,0,0,5,1,0,0,1,0,0,0,1,0,0,33,2018,3,22,0,0,0,0,1,0,0,0,157.14,1,0
INN22589,2,0,0,2,1,0,0,0,0,0,0,1,0,0,35,2018,3,25,0,0,0,0,1,0,0,0,140.4,0,1
INN22602,2,0,0,2,1,0,0,0,1,0,0,0,0,0,86,2017,9,9,0,0,1,0,0,0,0,0,100,0,0
INN22607,1,0,1,2,1,0,0,0,1,0,0,0,0,0,2,2018,7,11,0,1,0,0,0,1,2,6,0,1,0
INN22630,2,0,2,5,1,0,0,0,1,0,0,0,0,0,81,2017,9,6,0,0,0,1,0,0,0,0,72.25,0,0
INN22655,1,0,1,2,1,0,0,0,1,0,0,0,0,0,36,2018,11,18,0,0,1,0,0,0,0,0,68.5,0,1
INN22674,2,0,2,4,1,0,0,0,0,1,0,0,0,0,33,2017,10,17,0,0,0,0,1,0,0,0,107.58,2,1
INN22683,1,0,0,1,1,0,0,0,1,0,0,0,0,0,4,2018,12,16,0,0,0,1,0,0,0,0,70,0,0
INN22697,2,0,2,3,0,0,1,0,1,0,0,0,0,0,2,2018,6,26,0,0,0,1,0,0,0,0,63.75,0,0
INN22707,2,2,0,4,1,0,0,0,0,0,0,0,0,1,29,2017,10,14,0,0,0,0,1,0,0,0,163.58,1,0
INN22712,3,0,0,3,1,0,0,0,1,0,0,0,0,0,130,2018,6,2,0,0,0,0,1,0,0,0,159.3,0,1
INN22721,2,0,0,1,0,0,0,0,1,0,0,0,0,0,184,2018,8,17,0,0,0,0,1,0,0,0,139.5,1,1
INN22724,2,0,2,2,1,0,0,0,0,0,0,1,0,0,41,2017,11,8,0,0,0,1,0,0,0,0,60,0,0
INN22730,1,0,0,3,1,0,0,0,1,0,0,0,0,0,12,2018,10,25,0,0,0,0,1,0,0,0,130,2,0
INN22773,2,0,0,3,1,0,0,0,0,0,0,1,0,0,1,2018,10,25,0,0,0,1,0,0,0,0,107,0,0
INN22791,2,0,2,3,1,0,0,0,0,1,0,0,0,0,62,2018,2,18,0,0,0,0,1,0,0,0,65.66,0,1
INN22802,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2018,8,25,0,0,0,0,1,0,0,0,92.98,0,0
INN22827,2,0,0,2,0,0,0,0,1,0,0,0,0,0,291,2018,8,19,0,0,0,1,0,0,0,0,115,0,1
INN22844,1,0,0,3,1,0,0,0,1,0,0,0,0,0,46,2018,12,7,0,0,0,0,1,0,0,0,86.4,0,1
INN22853,2,0,0,1,1,0,0,0,1,0,0,0,0,0,74,2018,6,10,0,0,0,0,1,0,0,0,126.9,0,0
INN22854,2,0,0,2,0,0,0,0,1,0,0,0,0,0,74,2017,9,18,0,0,0,1,0,0,0,0,109,0,0
INN22865,2,0,0,2,1,0,0,0,1,0,0,0,0,0,16,2018,12,8,0,0,1,0,0,0,0,0,75,0,0
INN22871,3,0,2,5,1,0,0,0,1,0,0,0,0,0,151,2018,8,4,0,0,0,0,1,0,0,0,136.12,0,1
INN22877,2,0,0,4,1,0,0,0,1,0,0,0,0,0,47,2018,5,11,0,0,0,0,1,0,0,0,92.28,1,0
INN22883,1,0,2,1,1,0,0,0,0,0,0,1,0,0,3,2018,10,23,1,0,0,0,0,0,0,0,110,0,0
INN22907,2,0,0,3,1,0,0,0,0,0,0,1,0,0,41,2018,5,17,0,0,0,0,1,0,0,0,143.4,1,0
INN22932,1,0,0,3,1,0,0,0,1,0,0,0,0,0,71,2018,6,14,0,0,0,1,0,0,0,0,120,0,0
INN22936,2,1,0,3,1,0,0,0,1,0,0,0,0,0,79,2018,12,15,0,0,0,0,1,0,0,0,109.8,2,0
INN22940,2,0,0,1,1,0,0,0,0,1,0,0,0,0,19,2017,12,23,0,0,0,0,1,0,0,0,77.25,1,0
INN22942,2,0,1,3,1,0,0,0,1,0,0,0,0,0,75,2018,3,17,0,0,0,1,0,0,0,0,80,0,1
INN22944,2,0,1,1,1,0,0,0,1,0,0,0,0,0,60,2017,10,12,0,0,0,1,0,0,0,0,65,1,0
INN22947,2,0,2,1,1,0,0,0,1,0,0,0,0,0,265,2018,11,20,0,0,0,0,1,0,0,0,78.3,2,1
INN22951,2,0,1,2,1,0,0,0,1,0,0,0,0,0,121,2017,8,10,0,0,0,0,1,0,0,0,76.5,0,1
INN22954,2,0,2,2,0,0,1,0,1,0,0,0,0,0,91,2018,10,30,0,0,0,0,1,0,0,0,61.33,1,0
INN22971,2,0,1,3,0,0,1,0,1,0,0,0,0,0,21,2018,8,1,0,0,0,0,1,0,0,0,138,0,1
INN22972,2,0,0,5,0,0,1,0,1,0,0,0,0,0,32,2018,10,25,0,0,0,0,1,0,0,0,109,1,0
INN22987,2,0,0,3,1,0,0,0,1,0,0,0,0,0,37,2018,10,13,0,0,0,1,0,0,0,0,105,0,0
INN23008,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2017,7,29,0,1,0,0,0,0,0,0,0,2,0
INN23021,2,0,2,3,1,0,0,0,0,0,0,1,0,0,31,2018,3,10,0,0,0,0,1,0,0,0,95.4,0,0
INN23051,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2017,9,9,0,0,1,0,0,0,0,0,90,0,0
INN23056,1,0,0,2,0,0,0,0,1,0,0,0,0,0,39,2017,8,14,0,0,0,1,0,0,0,0,87,0,0
INN23071,2,0,1,2,0,0,1,0,1,0,0,0,0,0,59,2018,6,27,0,0,0,0,1,0,0,0,101.1,0,1
INN23078,1,0,0,3,1,0,0,0,1,0,0,0,0,0,271,2018,9,21,0,0,0,0,1,0,0,0,0,0,0
INN23099,1,0,1,3,0,0,1,0,1,0,0,0,0,0,20,2018,11,7,0,0,0,0,1,0,0,0,171.13,2,0
INN23104,2,0,2,4,1,0,0,0,1,0,0,0,0,0,50,2018,7,13,0,0,0,1,0,0,0,0,79.56,0,1
INN23117,2,0,2,1,1,0,0,0,1,0,0,0,0,0,73,2018,4,3,0,0,0,0,1,0,0,0,87.3,1,0
INN23135,2,0,1,1,0,0,1,0,1,0,0,0,0,0,175,2018,7,23,0,0,0,0,1,0,0,0,85.5,1,0
INN23145,2,0,0,3,1,0,0,0,1,0,0,0,0,0,63,2018,6,9,0,0,0,0,1,0,0,0,126.9,1,1
INN23158,2,0,0,2,0,0,0,0,1,0,0,0,0,0,256,2018,6,15,0,0,0,1,0,0,0,0,115,1,1
INN23190,1,0,0,2,1,0,0,0,1,0,0,0,0,0,12,2018,6,8,0,0,0,1,0,0,0,0,90,1,0
INN23197,1,0,0,3,0,0,0,0,1,0,0,0,0,0,36,2017,10,13,0,0,0,1,0,0,0,0,91,0,0
INN23207,2,0,1,2,1,0,0,0,1,0,0,0,0,0,273,2018,5,13,0,0,0,1,0,0,0,0,95,0,1
INN23246,2,0,2,2,1,0,0,0,1,0,0,0,0,0,44,2018,3,13,0,0,0,0,1,0,0,0,78.49,1,1
INN23270,1,0,0,2,1,0,0,0,1,0,0,0,0,0,33,2018,4,20,0,0,0,0,1,0,0,0,81.09,1,0
INN23284,2,0,0,3,0,0,1,0,1,0,0,0,0,0,20,2018,9,22,0,0,0,0,1,0,0,0,134.1,1,0
INN23286,2,0,0,2,0,0,0,0,1,0,0,0,0,0,377,2018,10,14,0,0,0,1,0,0,0,0,115,1,1
INN23324,2,0,0,3,0,0,1,0,1,0,0,0,0,0,64,2018,3,31,0,0,0,0,1,0,0,0,80.1,1,0
INN23357,2,0,1,3,0,0,1,0,1,0,0,0,0,0,106,2018,5,2,0,0,0,0,1,0,0,0,65.79,0,1
INN23366,2,0,0,3,1,0,0,0,1,0,0,0,0,0,37,2018,10,13,0,0,0,1,0,0,0,0,105,0,0
INN23375,1,0,3,5,1,0,0,0,1,0,0,0,0,0,6,2017,8,16,0,0,0,0,1,0,0,0,85.63,2,0
INN23383,3,0,2,3,1,0,0,0,0,0,0,1,0,0,70,2018,4,10,0,0,0,0,1,0,0,0,130.05,2,0
INN23422,2,0,1,1,1,0,0,0,0,0,0,1,0,0,72,2018,4,23,0,0,0,0,1,0,0,0,118.8,1,0
INN23426,2,0,1,1,1,0,0,0,1,0,0,0,0,0,60,2018,11,14,0,0,0,0,1,0,0,0,93.6,1,0
